Below are the first nkwall=min(nw,4*S+6)=18 solutions from BO, sorted by imag part, at 24-Dec-2024 15:24:00
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  
1.466058e-01     1.679936e+01     1.680000e+01     8.950000e+01     -1.406545e+01    4.753099e-05     1.406545e+01     4.752925e-05     2.001292e+01     3.355928e-05     -2.001292e+01    3.355920e-05     -2.101330e+01    2.633574e-05     2.101330e+01     2.633571e-05     2.200904e+01     5.236492e-06     -2.200904e+01    5.236320e-06     1.303236e+01     3.903168e-07     -1.303236e+01    3.902938e-07     -1.797738e+01    3.073831e-07     1.797738e+01     3.072635e-07     1.563371e-06     1.233357e-09     -1.561336e-06    9.588412e-10     1.222192e-15     1.315552e-15     -1.335944e-15    4.013441e-16     -2.619001e-16    -3.890051e-16    1.533132e-13     -2.055064e-14    
1.468240e-01     1.682436e+01     1.682500e+01     8.950000e+01     -1.407756e+01    5.559821e-05     1.407756e+01     5.559650e-05     2.001276e+01     3.484883e-05     -2.001276e+01    3.484872e-05     -2.101340e+01    2.606955e-05     2.101340e+01     2.606936e-05     -2.200919e+01    9.268418e-06     2.200919e+01     9.268014e-06     -1.199072e+01    9.259174e-06     1.199072e+01     9.259172e-06     1.303124e+01     2.758208e-07     -1.303124e+01    2.757999e-07     -7.608188e-09    2.432735e-10     -3.005052e-12    1.139930e-13     -1.616279e-13    4.450934e-14     -8.478976e-16    7.037752e-16     -7.556448e-16    -9.152304e-16    -1.228110e-15    -1.286208e-15    
1.470421e-01     1.684936e+01     1.685000e+01     8.950000e+01     -1.408819e+01    6.383641e-05     1.408819e+01     6.383534e-05     2.001258e+01     3.616617e-05     -2.001258e+01    3.616614e-05     -2.101349e+01    2.582736e-05     2.101349e+01     2.582732e-05     -1.199029e+01    1.633941e-05     1.199029e+01     1.633938e-05     2.200934e+01     1.286607e-05     -2.200934e+01    1.286600e-05     1.600902e+01     3.147987e-06     -1.600902e+01    3.142606e-06     -1.303008e+01    1.854592e-07     1.303008e+01     1.854534e-07     -2.234216e-09    1.230925e-09     9.090816e-13     7.449605e-13     -1.731582e-12    2.096709e-13     8.701002e-13     1.560291e-13     
1.472603e-01     1.687436e+01     1.687500e+01     8.950000e+01     1.409696e+01     6.979494e-05     -1.409696e+01    6.979418e-05     2.001240e+01     3.748570e-05     -2.001240e+01    3.748561e-05     1.601084e+01     2.721066e-05     -1.601084e+01    2.721025e-05     2.101358e+01     2.561112e-05     -2.101358e+01    2.561105e-05     1.198988e+01     2.036715e-05     -1.198988e+01    2.036713e-05     2.200949e+01     1.605898e-05     -2.200949e+01    1.605885e-05     -1.302890e+01    1.304857e-07     1.302890e+01     1.304699e-07     8.559420e-10     3.290302e-10     2.724114e-12     1.885565e-12     3.297975e-13     1.852459e-12     -4.409527e-13    2.536818e-14     
1.474784e-01     1.689936e+01     1.690000e+01     8.950000e+01     -1.410365e+01    7.163722e-05     1.410365e+01     7.163617e-05     2.001220e+01     3.877115e-05     -2.001220e+01    3.877109e-05     2.101367e+01     2.542261e-05     -2.101367e+01    2.542261e-05     1.601272e+01     2.374201e-05     -1.601272e+01    2.374192e-05     1.198950e+01     2.243712e-05     -1.198950e+01    2.243711e-05     2.200964e+01     1.887523e-05     -2.200964e+01    1.887522e-05     1.302768e+01     1.267339e-07     -1.302768e+01    1.267083e-07     2.841615e-09     5.967330e-10     -1.472315e-12    1.869912e-12     3.402458e-13     3.628056e-14     1.010560e-15     1.046695e-15     
1.476966e-01     1.692436e+01     1.692500e+01     8.950000e+01     -1.410836e+01    6.934529e-05     1.410836e+01     6.934420e-05     2.001200e+01     3.997294e-05     -2.001200e+01    3.997287e-05     -2.101374e+01    2.526357e-05     2.101374e+01     2.526356e-05     -1.198915e+01    2.328551e-05     1.198915e+01     2.328547e-05     2.200979e+01     2.134376e-05     -2.200979e+01    2.134362e-05     1.601463e+01     1.580590e-05     -1.601463e+01    1.580585e-05     -1.302644e+01    1.960962e-07     1.302644e+01     1.960482e-07     1.565146e-06     7.431454e-10     -1.562843e-06    4.105612e-10     5.195537e-12     3.616897e-12     -1.175188e-12    5.533908e-13     
1.479148e-01     1.694935e+01     1.695000e+01     8.950000e+01     1.411138e+01     6.437546e-05     -1.411138e+01    6.437470e-05     -2.001178e+01    4.102388e-05     2.001178e+01     4.102375e-05     2.101382e+01     2.513565e-05     -2.101382e+01    2.513564e-05     -2.200994e+01    2.349116e-05     2.200994e+01     2.349109e-05     -1.198882e+01    2.339908e-05     1.198882e+01     2.339906e-05     1.601655e+01     9.247691e-06     -1.601655e+01    9.246382e-06     1.302517e+01     3.693401e-07     -1.302517e+01    3.692650e-07     -4.114660e-09    5.297729e-09     -2.036870e-12    2.307965e-12     3.366820e-13     1.833715e-12     -6.029042e-15    1.931508e-13     
1.481329e-01     1.697435e+01     1.697500e+01     8.950000e+01     -1.411311e+01    5.835357e-05     1.411311e+01     5.835308e-05     2.001156e+01     4.183401e-05     -2.001156e+01    4.183400e-05     -2.201009e+01    2.534433e-05     2.201009e+01     2.534422e-05     -2.101388e+01    2.504027e-05     2.101388e+01     2.504023e-05     1.198853e+01     2.309539e-05     -1.198853e+01    2.309538e-05     1.601848e+01     4.704261e-06     -1.601848e+01    4.703315e-06     1.302389e+01     6.891490e-07     -1.302389e+01    6.891483e-07     -4.470299e-12    1.493558e-12     -3.066835e-11    1.186887e-12     4.062163e-13     1.960811e-13     8.764421e-16     1.036701e-15     
1.483511e-01     1.699935e+01     1.700000e+01     8.950000e+01     -1.411389e+01    5.233789e-05     1.411389e+01     5.233769e-05     -2.001132e+01    4.228438e-05     2.001132e+01     4.228437e-05     -2.201024e+01    2.692881e-05     2.201024e+01     2.692864e-05     -2.101394e+01    2.497909e-05     2.101394e+01     2.497908e-05     -1.198828e+01    2.257871e-05     1.198828e+01     2.257869e-05     -1.602039e+01    1.721368e-06     1.602039e+01     1.721230e-06     1.302259e+01     1.215073e-06     -1.302259e+01    1.215056e-06     1.555188e-06     1.026553e-09     -1.555741e-06    9.451872e-10     4.863251e-12     7.103522e-13     1.331032e-13     6.217034e-13     
1.485693e-01     1.702435e+01     1.702500e+01     8.950000e+01     1.411397e+01     4.681775e-05     -1.411397e+01    4.681740e-05     -2.001108e+01    4.221893e-05     2.001108e+01     4.221883e-05     -2.201039e+01    2.826862e-05     2.201039e+01     2.826834e-05     -2.101399e+01    2.495350e-05     2.101399e+01     2.495340e-05     -1.198805e+01    2.197882e-05     1.198805e+01     2.197879e-05     -1.302128e+01    2.029179e-06     1.302128e+01     2.029138e-06     -1.153516e-09    2.375052e-09     1.686374e-12     8.727726e-13     -7.403860e-13    4.530614e-13     8.088879e-14     4.150230e-13     1.751230e-15     1.026020e-15     4.254659e-16     8.673638e-17     
1.487874e-01     1.704935e+01     1.705000e+01     8.950000e+01     1.411353e+01     4.194337e-05     -1.411353e+01    4.194306e-05     2.001082e+01     4.143572e-05     -2.001082e+01    4.143565e-05     -2.201054e+01    2.938686e-05     2.201054e+01     2.938681e-05     -2.101404e+01    2.496500e-05     2.101404e+01     2.496497e-05     -1.198787e+01    2.137671e-05     1.198787e+01     2.137671e-05     -1.301996e+01    3.242099e-06     1.301996e+01     3.241955e-06     -1.346737e-10    6.643220e-10     4.580660e-12     3.198694e-12     -1.338003e-12    2.974445e-12     -8.192347e-14    2.429945e-13     5.815235e-16     6.959062e-16     -1.183085e-16    5.949898e-16     
1.490056e-01     1.707435e+01     1.707500e+01     8.950000e+01     -2.001056e+01    3.967469e-05     2.001056e+01     3.967460e-05     -1.411272e+01    3.770780e-05     1.411272e+01     3.770779e-05     -2.201069e+01    3.030597e-05     2.201069e+01     3.030576e-05     2.101408e+01     2.501525e-05     -2.101408e+01    2.501522e-05     1.198771e+01     2.082191e-05     -1.198771e+01    2.082189e-05     -1.301863e+01    4.999488e-06     1.301863e+01     4.999418e-06     1.562587e-06     4.621013e-10     4.830553e-12     7.755011e-13     -5.571645e-12    6.874750e-13     -3.796763e-15    2.436242e-17     2.124983e-15     -2.537150e-16    -1.747127e-15    -9.194801e-16    
1.492238e-01     1.709935e+01     1.710000e+01     8.950000e+01     2.001029e+01     3.660611e-05     -2.001029e+01    3.660610e-05     -1.411161e+01    3.404422e-05     1.411161e+01     3.404422e-05     2.201084e+01     3.104587e-05     -2.201084e+01    3.104572e-05     2.101411e+01     2.510566e-05     -2.101411e+01    2.510555e-05     1.198759e+01     2.034339e-05     -1.198759e+01    2.034338e-05     1.301731e+01     7.478053e-06     -1.301731e+01    7.477942e-06     -1.564832e-06    1.484622e-10     1.861327e-13     8.349638e-13     7.408013e-13     5.093083e-13     -2.623674e-16    7.477310e-16     1.142228e-15     3.692979e-16     -1.158692e-15    -3.904678e-17    
1.494419e-01     1.712435e+01     1.712500e+01     8.950000e+01     2.001001e+01     3.181538e-05     -2.001001e+01    3.181535e-05     -2.201099e+01    3.162624e-05     2.201099e+01     3.162616e-05     -1.411026e+01    3.087138e-05     1.411026e+01     3.087133e-05     -2.101413e+01    2.523769e-05     2.101413e+01     2.523763e-05     1.198750e+01     1.995703e-05     -1.198750e+01    1.995703e-05     -1.301598e+01    1.085743e-05     1.301598e+01     1.085702e-05     -1.899076e+01    9.220023e-06     1.899076e+01     9.219873e-06     -1.809665e-13    4.394367e-12     7.090971e-13     5.336777e-13     1.690659e-15     2.942478e-15     -2.308009e-15    1.064259e-15     
1.496601e-01     1.714935e+01     1.715000e+01     8.950000e+01     -2.201114e+01    3.206512e-05     2.201114e+01     3.206510e-05     -1.899019e+01    2.917623e-05     1.899019e+01     2.917619e-05     -1.410873e+01    2.811161e-05     1.410873e+01     2.811153e-05     2.101415e+01     2.541329e-05     -2.101415e+01    2.541329e-05     2.000972e+01     2.478749e-05     -2.000972e+01    2.478746e-05     -1.198745e+01    1.967006e-05     1.198745e+01     1.967004e-05     -1.301467e+01    1.522209e-05     1.301467e+01     1.522182e-05     1.575506e-06     6.881082e-10     -1.573570e-06    2.461890e-10     -2.273707e-12    2.357611e-12     -3.327262e-13    1.857052e-12     
1.498782e-01     1.717435e+01     1.717500e+01     8.950000e+01     1.898961e+01     4.059037e-05     -1.898961e+01    4.059027e-05     2.201129e+01     3.237922e-05     -2.201129e+01    3.237918e-05     -1.410705e+01    2.569778e-05     1.410705e+01     2.569765e-05     2.101416e+01     2.563401e-05     -2.101416e+01    2.563396e-05     1.301337e+01     2.029045e-05     -1.301337e+01    2.029023e-05     1.198743e+01     1.948375e-05     -1.198743e+01    1.948374e-05     -2.000943e+01    1.489089e-05     2.000943e+01     1.489079e-05     1.697640e+01     2.175109e-07     -1.697640e+01    2.173256e-07     8.795156e-10     4.311913e-10     2.134332e-12     1.213897e-12     
1.500964e-01     1.719935e+01     1.720000e+01     8.950000e+01     -1.898901e+01    4.582269e-05     1.898901e+01     4.582268e-05     2.201143e+01     3.258438e-05     -2.201143e+01    3.258422e-05     2.101416e+01     2.590166e-05     -2.101416e+01    2.590156e-05     -1.301209e+01    2.476708e-05     1.301209e+01     2.476692e-05     -1.410524e+01    2.357339e-05     1.410524e+01     2.357339e-05     -1.198745e+01    1.939485e-05     1.198745e+01     1.939483e-05     2.000913e+01     1.360623e-06     -2.000913e+01    1.360604e-06     -1.697747e+01    9.907628e-07     1.697747e+01     9.906698e-07     2.677841e-12     2.624216e-12     1.961270e-13     7.468527e-13     
1.503146e-01     1.722434e+01     1.722500e+01     8.950000e+01     1.898840e+01     4.682121e-05     -1.898840e+01    4.682110e-05     -2.201158e+01    3.269458e-05     2.201158e+01     3.269444e-05     -2.101415e+01    2.621777e-05     2.101415e+01     2.621774e-05     1.301084e+01     2.501269e-05     -1.301084e+01    2.501241e-05     -1.410332e+01    2.169199e-05     1.410332e+01     2.169198e-05     1.198750e+01     1.939601e-05     -1.198750e+01    1.939600e-05     -1.697858e+01    2.038972e-06     1.697858e+01     2.038921e-06     2.652290e-09     3.490003e-10     3.685959e-12     1.080333e-12     1.181612e-16     1.013065e-15     8.185694e-13     2.366337e-16     
1.505327e-01     1.724934e+01     1.725000e+01     8.950000e+01     1.898778e+01     4.510720e-05     -1.898778e+01    4.510707e-05     -2.201172e+01    3.272309e-05     2.201172e+01     3.272302e-05     2.101414e+01     2.658450e-05     -2.101414e+01    2.658439e-05     -1.410132e+01    2.001531e-05     1.410132e+01     2.001528e-05     -1.198758e+01    1.947538e-05     1.198758e+01     1.947537e-05     -1.300964e+01    1.285790e-05     1.300964e+01     1.285721e-05     -1.697974e+01    3.465314e-06     1.697974e+01     3.465247e-06     1.578666e-06     1.023566e-08     -1.802122e-12    2.003168e-12     4.663624e-13     8.466423e-13     -5.639331e-13    8.240447e-13     
1.507509e-01     1.727434e+01     1.727500e+01     8.950000e+01     1.898715e+01     4.180617e-05     -1.898715e+01    4.180604e-05     -2.201186e+01    3.268216e-05     2.201186e+01     3.268190e-05     2.101411e+01     2.700341e-05     -2.101411e+01    2.700338e-05     -1.198770e+01    1.961536e-05     1.198770e+01     1.961533e-05     1.409923e+01     1.851225e-05     -1.409923e+01    1.851218e-05     -1.698094e+01    5.409471e-06     1.698094e+01     5.409294e-06     -9.430143e-10    1.147794e-09     -2.511723e-12    2.255558e-12     -8.214895e-14    4.905623e-13     1.818410e-15     5.390580e-16     8.828826e-16     -2.581218e-16    2.316541e-16     -1.259528e-15    
1.509691e-01     1.729934e+01     1.730000e+01     8.950000e+01     1.898652e+01     3.770843e-05     -1.898652e+01    3.770838e-05     2.201200e+01     3.258254e-05     -2.201200e+01    3.258245e-05     2.101408e+01     2.747644e-05     -2.101408e+01    2.747643e-05     1.198785e+01     1.979033e-05     -1.198785e+01    1.979031e-05     1.409708e+01     1.715687e-05     -1.409708e+01    1.715687e-05     -1.698218e+01    8.052918e-06     1.698218e+01     8.052750e-06     -2.202371e-09    2.489172e-09     -5.924243e-12    3.003873e-12     -1.364673e-12    1.258863e-12     -7.709752e-14    6.345779e-13     -5.403577e-16    1.790828e-15     1.459556e-15     -5.359929e-17    
1.511872e-01     1.732434e+01     1.732500e+01     8.950000e+01     -1.898588e+01    3.333964e-05     1.898588e+01     3.333950e-05     -2.201214e+01    3.243429e-05     2.201214e+01     3.243419e-05     -2.101403e+01    2.800544e-05     2.101403e+01     2.800535e-05     1.198802e+01     1.996321e-05     -1.198802e+01    1.996320e-05     1.409486e+01     1.592821e-05     -1.409486e+01    1.592815e-05     -1.698346e+01    1.160665e-05     1.698346e+01     1.160654e-05     1.591746e-06     1.036385e-09     -1.589659e-06    8.794482e-10     -1.167609e-13    3.799977e-12     -2.656110e-13    1.255611e-12     -1.667435e-15    7.710656e-16     5.739632e-16     1.854826e-16     
1.514054e-01     1.734934e+01     1.735000e+01     8.950000e+01     -2.201228e+01    3.224669e-05     2.201228e+01     3.224649e-05     -1.898523e+01    2.902934e-05     1.898523e+01     2.902916e-05     2.101398e+01     2.859157e-05     -2.101398e+01    2.859151e-05     -1.198823e+01    2.008048e-05     1.198823e+01     2.008046e-05     1.698477e+01     1.624003e-05     -1.698477e+01    1.623990e-05     1.409260e+01     1.480845e-05     -1.409260e+01    1.480838e-05     9.755550e-09     3.597400e-09     -1.004895e-12    4.118273e-12     2.488662e-13     4.326683e-13     -5.009261e-18    2.794179e-15     -3.604736e-16    -5.096365e-16    -1.383135e-15    -1.879660e-15    
1.516236e-01     1.737434e+01     1.737500e+01     8.950000e+01     2.201241e+01     3.202749e-05     -2.201241e+01    3.202738e-05     2.101392e+01     2.923664e-05     -2.101392e+01    2.923655e-05     -1.898458e+01    2.496854e-05     1.898458e+01     2.496842e-05     -1.698610e+01    2.183793e-05     1.698610e+01     2.183744e-05     1.198847e+01     2.006487e-05     -1.198847e+01    2.006487e-05     -1.409029e+01    1.378286e-05     1.409029e+01     1.378282e-05     -1.604906e-06    1.430205e-09     1.605746e-06     1.127786e-09     -1.968849e-13    9.758378e-13     6.511148e-13     6.181250e-13     3.100813e-13     3.725025e-14     1.121173e-15     8.540135e-16     
1.518417e-01     1.739934e+01     1.740000e+01     8.950000e+01     2.201254e+01     3.178490e-05     -2.201254e+01    3.178481e-05     -2.101385e+01    2.994116e-05     2.101385e+01     2.994098e-05     1.698746e+01     2.729665e-05     -1.698746e+01    2.729466e-05     -1.898393e+01    2.125547e-05     1.898393e+01     2.125545e-05     -1.198873e+01    1.980520e-05     1.198873e+01     1.980520e-05     -1.408793e+01    1.283912e-05     1.408793e+01     1.283912e-05     -1.592155e-06    1.261244e-09     1.592349e-06     1.186272e-09     4.771422e-14     7.417006e-13     3.950444e-13     9.783669e-14     1.230055e-15     9.751848e-16     1.093336e-15     -1.391955e-15    
1.520599e-01     1.742434e+01     1.742500e+01     8.950000e+01     -2.201267e+01    3.152521e-05     2.201267e+01     3.152509e-05     2.101377e+01     3.070566e-05     -2.101377e+01    3.070554e-05     1.698883e+01     2.869607e-05     -1.698883e+01    2.869418e-05     1.198902e+01     1.914233e-05     -1.198902e+01    1.914233e-05     -1.898329e+01    1.792894e-05     1.898329e+01     1.792891e-05     1.408555e+01     1.196673e-05     -1.408555e+01    1.196669e-05     2.755143e-09     2.440781e-10     5.613135e-12     3.710812e-12     -4.035995e-13    6.509443e-13     2.848984e-13     6.433846e-13     -1.672915e-15    6.741685e-16     4.664464e-16     3.985128e-16     
1.522780e-01     1.744934e+01     1.745000e+01     8.950000e+01     2.101368e+01     3.152972e-05     -2.101368e+01    3.152962e-05     2.201279e+01     3.125438e-05     -2.201279e+01    3.125437e-05     1.198933e+01     1.784998e-05     -1.198933e+01    1.784995e-05     -1.699019e+01    1.535568e-05     1.699019e+01     1.535560e-05     -1.898264e+01    1.499097e-05     1.898264e+01     1.499094e-05     -1.408313e+01    1.115654e-05     1.408313e+01     1.115654e-05     8.532101e-10     5.752371e-10     3.508683e-12     3.155860e-12     -9.844823e-13    4.149800e-13     -7.848748e-14    2.884316e-13     1.597969e-16     1.831480e-15     6.104389e-16     -4.765161e-16    
